,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fabry,Path Difference (microns),Errors,Vmax,error in V max,V min,Errror in Vmin,,,,,,,,,,,,,,,,,,,,,,,
,1400,,6.675,327,5.114,67,0.1324115701,,1400,0.1324115701,,,,,,,,,,,,,,,,,,,
,1500,,6.821,361,5.339,133,0.121875,,1500,0.121875,,,,,,,,,,,,,,,,,,,
,1600,,7,741.2,5.246,166,0.1432304426,,1600,0.1432304426,,,,,,,,,,,,,,,,,,,
,1700,,7.194,559,5.317,177,0.1500279754,,1700,0.1500279754,,,,,,,,,,,,,,,,,,,
,1800,,6.825,557,5.151,92,0.1397795591,,1800,0.1397795591,,,,,,,,,,,,,,,,,,,
,1900,,7.063,501,5.083,119,0.163016631,,1900,0.163016631,,,,,,,,,,,,,,,,,,,
,2000,,7.151,413,5.083,119,0.1690371097,,2000,0.1690371097,,,,,,,,,,,,,,,,,,,
,2100,,7.131,500,5.067,150,0.1692080669,,2100,0.1692080669,,,,,,,,,,,,,,,,,,,
,2200,,6.932,439,5.055,248,0.1565863018,,2200,0.1565863018,,,,,,,,,,,,,,,,,,,
,2300,,7.024,425,4.865,294,0.1815964337,,2300,0.1815964337,,,,,,,,,,,,,,,,,,,
,2400,,6.948,302,4.774,200,0.1854632315,,2400,0.1854632315,,,,,,,,,,,,,,,,,,,
,2500,,6.897,360,4.829,217,0.1763602251,,2500,0.1763602251,,,,,,,,,,,,,,,,,,,
,2600,,6.865,428,4.678,127,0.1894654769,,2600,0.1894654769,,,,,,,,,,,,,,,,,,,
,2700,,7.305,350,4.857,133,0.2012826838,,2700,0.2012826838,,,,,,,,,,,,,,,,,,,
,2800,,7.341,323,4.663,136,0.2230923026,,2800,0.2230923026,,,,,,,,,,,,,,,,,,,
,2900,,7.313,326,4.452,136,0.2431789205,,2900,0.2431789205,,,,,,,,,,,,,,,,,,,
,3000,,7.5,438,4.476,110,0.25250501,,3000,0.25250501,,,,,,,,,,,,,,,,,,,
,3100,,7.468,329,4.682,140,0.2293004115,,3100,0.2293004115,,,,,,,,,,,,,,,,,,,
,3200,,7.329,460,4.655,90,0.2231308411,,3200,0.2231308411,,,,,,,,,,,,,,,,,,,
,3300,,7.194,484,4.801,108,0.1994997916,,3300,0.1994997916,,,,,,,,,,,,,,,,,,,
,3400,,7.087,304,5.111,193,0.1619937695,,3400,0.1619937695,,,,,,,,,,,,,,,,,,,
,3500,,7.024,567,5.254,172,0.1441602867,,3500,0.1441602867,,,,,,,,,,,,,,,,,,,
,3600,,7.317,647,5.254,190,0.1641078673,,3600,0.1641078673,,,,,,,,,,,,,,,,,,,
,3700,,7.409,419,5.305,153,0.1654868649,,3700,0.1654868649,,,,,,,,,,,,,,,,,,,
,3800,,7.357,318,5.282,65,0.1641743809,,3800,0.1641743809,,,,,,,,,,,,,,,,,,,
,3900,,7.182,337,5.254,108,0.1550337729,,3900,0.1550337729,,,,,,,,,,,,,,,,,,,
,4000,,7.357,468,5,116,0.1715900948,,4000,0.1715900948,,,,,,,,,,,,,,,,,,,
,4100,,7.293,472,5.083,190,0.1785714286,,4100,0.1785714286,,,,,,,,,,,,,,,,,,,
,4200,,7.111,362,5.214,103.3,0.1539148073,,4200,0.1539148073,,,,,,,,,,,,,,,,,,,
,4300,,7.242,559,5.083,183,0.1751724138,,4300,0.1751724138,,,,,,,,,,,,,,,,,,,
,4400,,,,,,#DIV/0!,,4400,#DIV/0!,,,,,,,,,,,,,,,,,,,
,4500,,,,,,#DIV/0!,,4500,#DIV/0!,,,,,,,,,,,,,,,,,,,
,4600,,,,,,#DIV/0!,,4600,#DIV/0!,,,,,,,,,,,,,,,,,,,
,4700,,,,,,#DIV/0!,,4700,#DIV/0!,,,,,,,,,,,,,,,,,,,
,4800,,,,,,#DIV/0!,,4800,#DIV/0!,,,,,,,,,,,,,,,,,,,
,4900,,,,,,#DIV/0!,,4900,#DIV/0!,,,,,,,,,,,,,,,,,,,
,5000,,,,,,#DIV/0!,,5000,#DIV/0!,,,,,,,,,,,,,,,,,,,
,5100,,,,,,#DIV/0!,,5100,#DIV/0!,,,,,,,,,,,,,,,,,,,
,5200,,,,,,#DIV/0!,,5200,#DIV/0!,,,,,,,,,,,,,,,,,,,
,5300,,,,,,#DIV/0!,,5300,#DIV/0!,,,,,,,,,,,,,,,,,,,
,5400,,,,,,#DIV/0!,,5400,#DIV/0!,,,,,,,,,,,,,,,,,,,
,5500,,,,,,#DIV/0!,,5500,#DIV/0!,,,,,,,,,,,,,,,,,,,
,5600,,,,,,#DIV/0!,,5600,#DIV/0!,,,,,,,,,,,,,,,,,,,
,5700,,,,,,#DIV/0!,,5700,#DIV/0!,,,,,,,,,,,,,,,,,,,
,5800,,,,,,#DIV/0!,,5800,#DIV/0!,,,,,,,,,,,,,,,,,,,
,5900,,,,,,#DIV/0!,,5900,#DIV/0!,,,,,,,,,,,,,,,,,,,
,6000,,,,,,#DIV/0!,,6000,#DIV/0!,,,,,,,,,,,,,,,,,,,
,6100,,,,,,#DIV/0!,,6100,#DIV/0!,,,,,,,,,,,,,,,,,,,
,6200,,,,,,#DIV/0!,,6200,#DIV/0!,,,,,,,,,,,,,,,,,,,
,6300,,,,,,#DIV/0!,,6300,#DIV/0!,,,,,,,,,,,,,,,,,,,
,6400,,,,,,#DIV/0!,,6400,#DIV/0!,,,,,,,,,,,,,,,,,,,
,6500,,,,,,#DIV/0!,,6500,#DIV/0!,,,,,,,,,,,,,,,,,,,
,6600,,,,,,#DIV/0!,,6600,#DIV/0!,,,,,,,,,,,,,,,,,,,
,6700,,,,,,#DIV/0!,,6700,#DIV/0!,,,,,,,,,,,,,,,,,,,
,6800,,,,,,#DIV/0!,,6800,#DIV/0!,,,,,,,,,,,,,,,,,,,
,6900,,,,,,#DIV/0!,,6900,#DIV/0!,,,,,,,,,,,,,,,,,,,
,7000,,,,,,#DIV/0!,,7000,#DIV/0!,,,,,,,,,,,,,,,,,,,
,7100,,,,,,#DIV/0!,,7100,#DIV/0!,,,,,,,,,,,,,,,,,,,
,7200,,,,,,#DIV/0!,,7200,#DIV/0!,,,,,,,,,,,,,,,,,,,
,7300,,,,,,#DIV/0!,,7300,#DIV/0!,,,,,,,,,,,,,,,,,,,
,7400,,,,,,#DIV/0!,,7400,#DIV/0!,,,,,,,,,,,,,,,,,,,
,7500,,,,,,#DIV/0!,,7500,#DIV/0!,,,,,,,,,,,,,,,,,,,
,7600,,,,,,#DIV/0!,,7600,#DIV/0!,,,,,,,,,,,,,,,,,,,
,7700,,,,,,#DIV/0!,,7700,#DIV/0!,,,,,,,,,,,,,,,,,,,
,7800,,,,,,#DIV/0!,,7800,#DIV/0!,,,,,,,,,,,,,,,,,,,
,7900,,,,,,#DIV/0!,,7900,#DIV/0!,,,,,,,,,,,,,,,,,,,
,8000,,,,,,#DIV/0!,,8000,#DIV/0!,,,,,,,,,,,,,,,,,,,
,8100,,,,,,#DIV/0!,,8100,#DIV/0!,,,,,,,,,,,,,,,,,,,
,8200,,,,,,#DIV/0!,,8200,#DIV/0!,,,,,,,,,,,,,,,,,,,
,8300,,,,,,#DIV/0!,,8300,#DIV/0!,,,,,,,,,,,,,,,,,,,
,8400,,,,,,#DIV/0!,,8400,#DIV/0!,,,,,,,,,,,,,,,,,,,
,8500,,,,,,#DIV/0!,,8500,#DIV/0!,,,,,,,,,,,,,,,,,,,
,8600,,,,,,#DIV/0!,,8600,#DIV/0!,,,,,,,,,,,,,,,,,,,
,8700,,,,,,#DIV/0!,,8700,#DIV/0!,,,,,,,,,,,,,,,,,,,
,8800,,,,,,#DIV/0!,,8800,#DIV/0!,,,,,,,,,,,,,,,,,,,
,8900,,,,,,#DIV/0!,,8900,#DIV/0!,,,,,,,,,,,,,,,,,,,
,9000,,,,,,#DIV/0!,,9000,#DIV/0!,,,,,,,,,,,,,,,,,,,
,9100,,,,,,#DIV/0!,,9100,#DIV/0!,,,,,,,,,,,,,,,,,,,
,9200,,,,,,#DIV/0!,,9200,#DIV/0!,,,,,,,,,,,,,,,,,,,
,9300,,,,,,#DIV/0!,,9300,#DIV/0!,,,,,,,,,,,,,,,,,,,
,9400,,,,,,#DIV/0!,,9400,#DIV/0!,,,,,,,,,,,,,,,,,,,
,9500,,,,,,#DIV/0!,,9500,#DIV/0!,,,,,,,,,,,,,,,,,,,
,9600,,,,,,#DIV/0!,,9600,#DIV/0!,,,,,,,,,,,,,,,,,,,
,9700,,,,,,#DIV/0!,,9700,#DIV/0!,,,,,,,,,,,,,,,,,,,
,9800,,,,,,#DIV/0!,,9800,#DIV/0!,,,,,,,,,,,,,,,,,,,
,9900,,,,,,#DIV/0!,,9900,#DIV/0!,,,,,,,,,,,,,,,,,,,
,10000,,,,,,#DIV/0!,,10000,#DIV/0!,,,,,,,,,,,,,,,,,,,
